date_reco;serial;société;client;contrat;type_livraison;client_code;modele_machine;marque;couleur;toner;ville;code_postal;jours_avant_rupture;date_rupture_estimee;priorite;commentaire
2026-02-13;XAUV018760;AdexGroup;;;commande_simple;;;;yellow;yellow;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-13;XAUV018764;AdexGroup;;;commande_simple;;;;black;black;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-13;XAUV018842;AdexGroup;;;commande_simple;;;;black;black;;;0;2026-02-09;1;Risque de rupture imminent
2026-02-13;XAUV018842;AdexGroup;;;commande_simple;;;;magenta;magenta;;;0;2026-02-07;1;Risque de rupture imminent
2026-02-13;XAUV018842;AdexGroup;;;commande_simple;;;;yellow;yellow;;;0;2026-02-04;1;Risque de rupture imminent
2026-02-13;XAUV019071;AdexGroup;;;commande_simple;;;;black;black;;;0;2026-02-09;1;Risque de rupture imminent
2026-02-13;XAUV019071;AdexGroup;;;commande_simple;;;;magenta;magenta;;;0;2026-02-06;1;Risque de rupture imminent
2026-02-13;XAUV019071;AdexGroup;;;commande_simple;;;;yellow;yellow;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-13;XAUV019196;AdexGroup;;;commande_simple;;;;cyan;cyan;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-13;XAV6000015;AdexGroup;;;commande_simple;;;;cyan;cyan;;;0;2026-01-06;1;Risque de rupture imminent
2026-02-13;XAV6000015;AdexGroup;;CT002681;contrat_maintenance;;;;cyan;cyan;;;0;2026-01-06;1;Risque de rupture imminent
2026-02-13;XAV6000015;AdexGroup;;;commande_simple;;;;magenta;magenta;;;0;2026-02-07;1;Risque de rupture imminent
2026-02-13;XAV6000015;AdexGroup;;CT002681;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-07;1;Risque de rupture imminent
2026-02-13;XAV6000015;AdexGroup;;;commande_simple;;;;yellow;yellow;;;0;2026-01-12;1;Risque de rupture imminent
2026-02-13;XAV6000015;AdexGroup;;CT002681;contrat_maintenance;;;;yellow;yellow;;;0;2026-01-12;1;Risque de rupture imminent
2026-02-13;XAV6003000;AdexGroup;;;commande_simple;;;;cyan;cyan;;;0;2026-02-09;1;Risque de rupture imminent
2026-02-13;XAV6003000;AdexGroup;;CT004117;contrat_maintenance;;;;cyan;cyan;;;0;2026-02-09;1;Risque de rupture imminent
2026-02-13;XAV6003000;AdexGroup;;;commande_simple;;;;magenta;magenta;;;0;2026-02-12;1;Risque de rupture imminent
2026-02-13;XAV6003000;AdexGroup;;CT004117;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-12;1;Risque de rupture imminent
2026-02-13;XAV6003000;AdexGroup;;;commande_simple;;;;yellow;yellow;;;0;2026-02-07;1;Risque de rupture imminent
2026-02-13;XAV6003000;AdexGroup;;CT004117;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-07;1;Risque de rupture imminent
2026-02-13;XAV6003016;AdexGroup;;;commande_simple;;;;magenta;magenta;;;0;2026-02-06;1;Risque de rupture imminent
2026-02-13;XAV6003016;AdexGroup;;CT004106;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-06;1;Risque de rupture imminent
2026-02-13;XAV6003016;AdexGroup;;;commande_simple;;;;yellow;yellow;;;0;2026-02-10;1;Risque de rupture imminent
2026-02-13;XAV6003016;AdexGroup;;CT004106;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-10;1;Risque de rupture imminent
2026-02-13;XAV6003220;AdexGroup;;;commande_simple;;;;cyan;cyan;;;0;2026-02-13;1;Risque de rupture imminent
2026-02-13;XAV6003220;AdexGroup;;CT004123;contrat_maintenance;;;;cyan;cyan;;;0;2026-02-13;1;Risque de rupture imminent
2026-02-13;XAV6003220;AdexGroup;;;commande_simple;;;;magenta;magenta;;;0;2026-02-09;1;Risque de rupture imminent
2026-02-13;XAV6003220;AdexGroup;;CT004123;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-09;1;Risque de rupture imminent
2026-02-13;XAV6003363;AdexGroup;;;commande_simple;;;;black;black;;;0;2026-02-13;1;Risque de rupture imminent
2026-02-13;XAV6003363;AdexGroup;;CT004126;contrat_maintenance;;;;black;black;;;0;2026-02-13;1;Risque de rupture imminent
2026-02-13;XAV6003543;AdexGroup;;;commande_simple;;;;yellow;yellow;;;0;2026-02-10;1;Risque de rupture imminent
2026-02-13;XAV6003543;AdexGroup;;CT003490;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-10;1;Risque de rupture imminent
2026-02-13;XAVG000133;AdexGroup;;;commande_simple;;;;black;black;;;0;2025-03-28;1;Risque de rupture imminent
2026-02-13;XAVG000133;AdexGroup;;;commande_simple;;;;cyan;cyan;;;0;2025-01-26;1;Risque de rupture imminent
2026-02-13;XAVG000133;AdexGroup;;;commande_simple;;;;magenta;magenta;;;0;2025-03-03;1;Risque de rupture imminent
2026-02-13;XAVG000133;AdexGroup;;;commande_simple;;;;yellow;yellow;;;0;2025-02-12;1;Risque de rupture imminent
2026-02-13;XAVG000919;AdexGroup;;;commande_simple;;;;magenta;magenta;;;0;2026-01-18;1;Risque de rupture imminent
2026-02-13;XAVG000919;AdexGroup;;CT004115;contrat_maintenance;;;;magenta;magenta;;;0;2026-01-18;1;Risque de rupture imminent
2026-02-13;XAVG000929;AdexGroup;;CT004095;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-11;1;Risque de rupture imminent
2026-02-13;XAVG000946;AdexGroup;;CT004099;contrat_maintenance;;;;black;black;;;0;2026-02-02;1;Risque de rupture imminent
2026-02-13;XAVG000946;AdexGroup;;CT004099;contrat_maintenance;;;;yellow;yellow;;;0;2026-01-27;1;Risque de rupture imminent
2026-02-13;XBRT001472;AdexGroup;;CT003568;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-13;XBRT001472;AdexGroup;;CT003568;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-06;1;Risque de rupture imminent
2026-02-13;XCUX039818;AdexGroup;;CT005254;contrat_maintenance;;;;black;black;;;0;2026-02-11;1;Risque de rupture imminent
2026-02-13;XCUX039818;AdexGroup;;CT005254;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-13;3356580833;AdexGroup;;STCT000797;contrat_maintenance;;;;black;black;;;1;2026-02-14;1;Risque de rupture imminent
2026-02-13;3743004808;AdexGroup;;STCT000853;contrat_maintenance;;;;magenta;magenta;;;1;2026-02-14;1;Risque de rupture imminent
2026-02-13;3773657610;AdexGroup;;STCT000307;contrat_maintenance;;;;magenta;magenta;;;1;2026-02-14;1;Risque de rupture imminent
2026-02-13;X576087429;AdexGroup;;CT003108;contrat_maintenance;;;;cyan;cyan;;;1;2026-02-14;1;Risque de rupture imminent
2026-02-13;X576135853;AdexGroup;;CT003277;contrat_maintenance;;;;cyan;cyan;;;1;2026-02-14;1;Risque de rupture imminent
2026-02-13;X576150117;AdexGroup;;;commande_simple;;;;cyan;cyan;;;1;2026-02-14;1;Risque de rupture imminent
2026-02-13;X74R004496;AdexGroup;;CT003033;contrat_maintenance;;;;cyan;cyan;;;1;2026-02-14;1;Risque de rupture imminent
2026-02-13;XAUV000313;AdexGroup;;;commande_simple;;;;cyan;cyan;;;1;2026-02-14;1;Risque de rupture imminent
2026-02-13;XAUV000313;AdexGroup;;CT002715;contrat_maintenance;;;;cyan;cyan;;;1;2026-02-14;1;Risque de rupture imminent
2026-02-13;XAUV005416;AdexGroup;;;commande_simple;;;;black;black;;;1;2026-02-14;1;Risque de rupture imminent
2026-02-13;XAUV005416;AdexGroup;;CT003040;contrat_maintenance;;;;black;black;;;1;2026-02-14;1;Risque de rupture imminent
2026-02-13;XAUV007614;AdexGroup;;CT003155;contrat_maintenance;;;;black;black;;;1;2026-02-14;1;Risque de rupture imminent
2026-02-13;XAUV014268;AdexGroup;;CT003572;contrat_maintenance;;;;cyan;cyan;;;1;2026-02-14;1;Risque de rupture imminent
2026-02-13;XAUV014713;AdexGroup;;;commande_simple;;;;black;black;;;1;2026-02-14;1;Risque de rupture imminent
2026-02-13;XAUV014713;AdexGroup;;CT003877;contrat_maintenance;;;;black;black;;;1;2026-02-14;1;Risque de rupture imminent
2026-02-13;XAUV015126;AdexGroup;;;commande_simple;;;;cyan;cyan;;;1;2026-02-14;1;Risque de rupture imminent
2026-02-13;XAUV015266;AdexGroup;;CT003819;contrat_maintenance;;;;black;black;;;1;2026-02-14;1;Risque de rupture imminent
2026-02-13;XAV6000682;AdexGroup;;;commande_simple;;;;cyan;cyan;;;1;2026-02-14;1;Risque de rupture imminent
2026-02-13;XAV6000682;AdexGroup;;CT004260;contrat_maintenance;;;;cyan;cyan;;;1;2026-02-14;1;Risque de rupture imminent
2026-02-13;XAV6002988;AdexGroup;;;commande_simple;;;;cyan;cyan;;;1;2026-02-14;1;Risque de rupture imminent
2026-02-13;XAV6002988;AdexGroup;;CT004114;contrat_maintenance;;;;cyan;cyan;;;1;2026-02-14;1;Risque de rupture imminent
2026-02-13;XAV6003016;AdexGroup;;;commande_simple;;;;cyan;cyan;;;1;2026-02-14;1;Risque de rupture imminent
2026-02-13;XAV6003016;AdexGroup;;CT004106;contrat_maintenance;;;;cyan;cyan;;;1;2026-02-14;1;Risque de rupture imminent
2026-02-13;3743004808;AdexGroup;;STCT000853;contrat_maintenance;;;;black;black;;;2;2026-02-15;1;Risque de rupture imminent
2026-02-13;3GL04033;AdexGroup;;CT001603;contrat_maintenance;;;;cyan;cyan;;;2;2026-02-15;1;Risque de rupture imminent
2026-02-13;X3BL116986;AdexGroup;;;commande_simple;;;;black;black;;;2;2026-02-15;1;Risque de rupture imminent
2026-02-13;X3BL116986;AdexGroup;;CT003124;contrat_maintenance;;;;black;black;;;2;2026-02-15;1;Risque de rupture imminent
2026-02-13;X576054395;AdexGroup;;CT003537;contrat_maintenance;;;;cyan;cyan;;;2;2026-02-15;1;Risque de rupture imminent
2026-02-13;X576135855;AdexGroup;;CT003087;contrat_maintenance;;;;magenta;magenta;;;2;2026-02-15;1;Risque de rupture imminent
2026-02-13;X74R004646;AdexGroup;;;commande_simple;;;;cyan;cyan;;;2;2026-02-15;1;Risque de rupture imminent
2026-02-13;X74R004646;AdexGroup;;CT002599;contrat_maintenance;;;;cyan;cyan;;;2;2026-02-15;1;Risque de rupture imminent
2026-02-13;X74R004646;AdexGroup;;CT004220;contrat_maintenance;;;;cyan;cyan;;;2;2026-02-15;1;Risque de rupture imminent
2026-02-13;XAUV002199;AdexGroup;;CT002958;contrat_maintenance;;;;black;black;;;2;2026-02-15;1;Risque de rupture imminent
2026-02-13;XAUV004636;AdexGroup;;;commande_simple;;;;black;black;;;2;2026-02-15;1;Risque de rupture imminent
2026-02-13;XAUV004636;AdexGroup;;CT003190;contrat_maintenance;;;;black;black;;;2;2026-02-15;1;Risque de rupture imminent
2026-02-13;XAUV005402;AdexGroup;;CT003109;contrat_maintenance;;;;black;black;;;2;2026-02-15;1;Risque de rupture imminent
2026-02-13;XAUV013062;AdexGroup;;CT003768;contrat_maintenance;;;;black;black;;;2;2026-02-15;1;Risque de rupture imminent
2026-02-13;XAUV014211;AdexGroup;;;commande_simple;;;;black;black;;;2;2026-02-15;1;Risque de rupture imminent
2026-02-13;XAUV014560;AdexGroup;;;commande_simple;;;;black;black;;;2;2026-02-15;1;Risque de rupture imminent
2026-02-13;XAUV014560;AdexGroup;;CT003837;contrat_maintenance;;;;black;black;;;2;2026-02-15;1;Risque de rupture imminent
2026-02-13;XAUV016682;AdexGroup;;CT005170;contrat_maintenance;;;;black;black;;;2;2026-02-15;1;Risque de rupture imminent
2026-02-13;XAV6000668;AdexGroup;;CT003010;contrat_maintenance;;;;cyan;cyan;;;2;2026-02-15;1;Risque de rupture imminent
2026-02-13;XAV6000668;AdexGroup;;CT004226;contrat_maintenance;;;;cyan;cyan;;;2;2026-02-15;1;Risque de rupture imminent
2026-02-13;XAV6003038;AdexGroup;;;commande_simple;;;;cyan;cyan;;;2;2026-02-15;1;Risque de rupture imminent
2026-02-13;XAV6003038;AdexGroup;;CT004108;contrat_maintenance;;;;cyan;cyan;;;2;2026-02-15;1;Risque de rupture imminent
2026-02-13;XAVG000929;AdexGroup;;CT004095;contrat_maintenance;;;;cyan;cyan;;;2;2026-02-15;1;Risque de rupture imminent
2026-02-13;3990116660;AdexGroup;;STCT000249;contrat_maintenance;;;;cyan;cyan;;;3;2026-02-16;1;Risque de rupture imminent
2026-02-13;X576152758;AdexGroup;;;commande_simple;;;;yellow;yellow;;;3;2026-02-16;1;Risque de rupture imminent
2026-02-13;X576152758;AdexGroup;;CT003428;contrat_maintenance;;;;yellow;yellow;;;3;2026-02-16;1;Risque de rupture imminent
2026-02-13;X6GN015789;AdexGroup;;CT002625;contrat_maintenance;;;;black;black;;;3;2026-02-16;1;Risque de rupture imminent
2026-02-13;X6GN022942;AdexGroup;;CT003328;contrat_maintenance;;;;black;black;;;3;2026-02-16;1;Risque de rupture imminent
2026-02-13;XAUV000804;AdexGroup;;;commande_simple;;;;magenta;magenta;;;3;2026-02-16;1;Risque de rupture imminent
2026-02-13;XAUV000804;AdexGroup;;CT002885;contrat_maintenance;;;;magenta;magenta;;;3;2026-02-16;1;Risque de rupture imminent
2026-02-13;XAUV004866;AdexGroup;;;commande_simple;;;;magenta;magenta;;;3;2026-02-16;1;Risque de rupture imminent
2026-02-13;XAUV004866;AdexGroup;;CT003199;contrat_maintenance;;;;magenta;magenta;;;3;2026-02-16;1;Risque de rupture imminent
2026-02-13;XAUV005447;AdexGroup;;CT003065;contrat_maintenance;;;;yellow;yellow;;;3;2026-02-16;1;Risque de rupture imminent
2026-02-13;XAUV006175;AdexGroup;;;commande_simple;;;;magenta;magenta;;;3;2026-02-16;1;Risque de rupture imminent
2026-02-13;XAUV006175;AdexGroup;;CT003401;contrat_maintenance;;;;magenta;magenta;;;3;2026-02-16;1;Risque de rupture imminent
2026-02-13;XAUV015148;AdexGroup;;;commande_simple;;;;magenta;magenta;;;3;2026-02-16;1;Risque de rupture imminent
2026-02-13;XAV6002967;AdexGroup;;;commande_simple;;;;yellow;yellow;;;3;2026-02-16;1;Risque de rupture imminent
2026-02-13;XAV6002967;AdexGroup;;CT004125;contrat_maintenance;;;;yellow;yellow;;;3;2026-02-16;1;Risque de rupture imminent
2026-02-13;XAVG000919;AdexGroup;;;commande_simple;;;;yellow;yellow;;;3;2026-02-16;1;Risque de rupture imminent
2026-02-13;XAVG000919;AdexGroup;;CT004115;contrat_maintenance;;;;yellow;yellow;;;3;2026-02-16;1;Risque de rupture imminent
2026-02-13;X576135745;AdexGroup;;;commande_simple;;;;yellow;yellow;;;4;2026-02-17;2;A planifier rapidement
2026-02-13;X576135745;AdexGroup;;CT003343;contrat_maintenance;;;;yellow;yellow;;;4;2026-02-17;2;A planifier rapidement
2026-02-13;X577000865;AdexGroup;;CT002928;contrat_maintenance;;;;cyan;cyan;;;4;2026-02-17;2;A planifier rapidement
2026-02-13;XAUV018842;AdexGroup;;;commande_simple;;;;cyan;cyan;;;4;2026-02-17;2;A planifier rapidement
2026-02-13;3050317942;AdexGroup;;STCT000966;contrat_maintenance;;;;black;black;;;5;2026-02-18;2;A planifier rapidement
2026-02-13;X576124182;AdexGroup;;;commande_simple;;;;magenta;magenta;;;5;2026-02-18;2;A planifier rapidement
2026-02-13;X576124182;AdexGroup;;CT003100;contrat_maintenance;;;;magenta;magenta;;;5;2026-02-18;2;A planifier rapidement
2026-02-13;XAUV014432;AdexGroup;;CT004149;contrat_maintenance;;;;yellow;yellow;;;5;2026-02-18;2;A planifier rapidement
2026-02-13;XAUV014673;AdexGroup;;CT003867;contrat_maintenance;;;;magenta;magenta;;;5;2026-02-18;2;A planifier rapidement
2026-02-13;XAUV015203;AdexGroup;;;commande_simple;;;;cyan;cyan;;;5;2026-02-18;2;A planifier rapidement
2026-02-13;XAUV015209;AdexGroup;;;commande_simple;;;;black;black;;;5;2026-02-18;2;A planifier rapidement
2026-02-13;XAUV016821;AdexGroup;;;commande_simple;;;;black;black;;;5;2026-02-18;2;A planifier rapidement
2026-02-13;XAV6000643;AdexGroup;;;commande_simple;;;;black;black;;;5;2026-02-18;2;A planifier rapidement
2026-02-13;XAV6000643;AdexGroup;;CT002690;contrat_maintenance;;;;black;black;;;5;2026-02-18;2;A planifier rapidement
2026-02-13;35N00735;AdexGroup;;CT002846;contrat_maintenance;;;;cyan;cyan;;;6;2026-02-19;2;A planifier rapidement
2026-02-13;KNDY16327;AdexGroup;;CT002639;contrat_maintenance;;;;cyan;cyan;;;6;2026-02-19;2;A planifier rapidement
2026-02-13;X576054395;AdexGroup;;CT003537;contrat_maintenance;;;;magenta;magenta;;;6;2026-02-19;2;A planifier rapidement
2026-02-13;X576136429;AdexGroup;;CT003132;contrat_maintenance;;;;cyan;cyan;;;6;2026-02-19;2;A planifier rapidement
2026-02-13;XAUV001456;AdexGroup;;CT002938;contrat_maintenance;;;;cyan;cyan;;;6;2026-02-19;2;A planifier rapidement
2026-02-13;XAUV015203;AdexGroup;;;commande_simple;;;;magenta;magenta;;;6;2026-02-19;2;A planifier rapidement
2026-02-13;XAUV018435;AdexGroup;;;commande_simple;;;;yellow;yellow;;;6;2026-02-19;2;A planifier rapidement
2026-02-13;XAUV018764;AdexGroup;;;commande_simple;;;;yellow;yellow;;;6;2026-02-19;2;A planifier rapidement
2026-02-13;XAV6003220;AdexGroup;;;commande_simple;;;;yellow;yellow;;;6;2026-02-19;2;A planifier rapidement
2026-02-13;XAV6003220;AdexGroup;;CT004123;contrat_maintenance;;;;yellow;yellow;;;6;2026-02-19;2;A planifier rapidement
2026-02-13;3774311342;AdexGroup;;STCT000493;contrat_maintenance;;;;cyan;cyan;;;7;2026-02-20;2;A planifier rapidement
2026-02-13;3774417957;AdexGroup;;STCT000641;contrat_maintenance;;;;yellow;yellow;;;7;2026-02-20;2;A planifier rapidement
2026-02-13;X3CG106669;AdexGroup;;CT002769;contrat_maintenance;;;;black;black;;;7;2026-02-20;2;A planifier rapidement
2026-02-13;X74R005482;AdexGroup;;CT004128;contrat_maintenance;;;;cyan;cyan;;;7;2026-02-20;2;A planifier rapidement
2026-02-13;XAUV000051;AdexGroup;;CT002802;contrat_maintenance;;;;black;black;;;7;2026-02-20;2;A planifier rapidement
2026-02-13;XAUV002199;AdexGroup;;CT002958;contrat_maintenance;;;;cyan;cyan;;;7;2026-02-20;2;A planifier rapidement
2026-02-13;XAUV014295;AdexGroup;;;commande_simple;;;;black;black;;;7;2026-02-20;2;A planifier rapidement
2026-02-13;XAUV016821;AdexGroup;;;commande_simple;;;;yellow;yellow;;;7;2026-02-20;2;A planifier rapidement
2026-02-13;XAUV019071;AdexGroup;;;commande_simple;;;;cyan;cyan;;;7;2026-02-20;2;A planifier rapidement
2026-02-13;XAV6003038;AdexGroup;;;commande_simple;;;;magenta;magenta;;;7;2026-02-20;2;A planifier rapidement
2026-02-13;XAV6003038;AdexGroup;;CT004108;contrat_maintenance;;;;magenta;magenta;;;7;2026-02-20;2;A planifier rapidement
2026-02-13;XAVG000062;AdexGroup;;;commande_simple;;;;cyan;cyan;;;7;2026-02-20;2;A planifier rapidement
2026-02-13;XAVG000062;AdexGroup;;CT001367;contrat_maintenance;;;;cyan;cyan;;;7;2026-02-20;2;A planifier rapidement
2026-02-13;XAVG000062;AdexGroup;;CT004092;contrat_maintenance;;;;cyan;cyan;;;7;2026-02-20;2;A planifier rapidement
2026-02-13;120590;AdexGroup;;STCT000980;contrat_maintenance;;;;black;black;;;8;2026-02-21;3;Peut être regroupé avec d'autres envois
2026-02-13;3MV01130;AdexGroup;;CT002829;contrat_maintenance;;;;cyan;cyan;;;8;2026-02-21;3;Peut être regroupé avec d'autres envois
2026-02-13;3MV01311;AdexGroup;;CT002839;contrat_maintenance;;;;cyan;cyan;;;8;2026-02-21;3;Peut être regroupé avec d'autres envois
2026-02-13;5334212329;AdexGroup;;STCT000742;contrat_maintenance;;;;yellow;yellow;;;8;2026-02-21;3;Peut être regroupé avec d'autres envois
2026-02-13;X576135855;AdexGroup;;CT003087;contrat_maintenance;;;;yellow;yellow;;;8;2026-02-21;3;Peut être regroupé avec d'autres envois
2026-02-13;XAUV013074;AdexGroup;;;commande_simple;;;;magenta;magenta;;;8;2026-02-21;3;Peut être regroupé avec d'autres envois
2026-02-13;3050311898;AdexGroup;;STCT000267;contrat_maintenance;;;;yellow;yellow;;;9;2026-02-22;3;Peut être regroupé avec d'autres envois
2026-02-13;X576136436;AdexGroup;;;commande_simple;;;;black;black;;;9;2026-02-22;3;Peut être regroupé avec d'autres envois
2026-02-13;X576136436;AdexGroup;;CT003150;contrat_maintenance;;;;black;black;;;9;2026-02-22;3;Peut être regroupé avec d'autres envois
2026-02-13;XAUV014373;AdexGroup;;CT003753;contrat_maintenance;;;;black;black;;;9;2026-02-22;3;Peut être regroupé avec d'autres envois
2026-02-13;XAUV014814;AdexGroup;;;commande_simple;;;;black;black;;;9;2026-02-22;3;Peut être regroupé avec d'autres envois
2026-02-13;XAV6003011;AdexGroup;;;commande_simple;;;;magenta;magenta;;;9;2026-02-22;3;Peut être regroupé avec d'autres envois
2026-02-13;XAV6003011;AdexGroup;;CT003584;contrat_maintenance;;;;magenta;magenta;;;9;2026-02-22;3;Peut être regroupé avec d'autres envois
2026-02-13;XBRT006948;AdexGroup;;;commande_simple;;;;black;black;;;9;2026-02-22;3;Peut être regroupé avec d'autres envois
2026-02-13;3050901407;AdexGroup;;STCT001016;contrat_maintenance;;;;black;black;;;10;2026-02-23;3;Peut être regroupé avec d'autres envois
2026-02-13;3942053508;AdexGroup;;STCT000355;contrat_maintenance;;;;magenta;magenta;;;10;2026-02-23;3;Peut être regroupé avec d'autres envois
2026-02-13;3MV01043;AdexGroup;;;commande_simple;;;;magenta;magenta;;;10;2026-02-23;3;Peut être regroupé avec d'autres envois
2026-02-13;3MV01043;AdexGroup;;CT002837;contrat_maintenance;;;;magenta;magenta;;;10;2026-02-23;3;Peut être regroupé avec d'autres envois
2026-02-13;XAUV006444;AdexGroup;;CT003072;contrat_maintenance;;;;cyan;cyan;;;10;2026-02-23;3;Peut être regroupé avec d'autres envois
2026-02-13;XAV6000016;AdexGroup;;;commande_simple;;;;magenta;magenta;;;10;2026-02-23;3;Peut être regroupé avec d'autres envois
2026-02-13;XAV6000016;AdexGroup;;CT003045;contrat_maintenance;;;;magenta;magenta;;;10;2026-02-23;3;Peut être regroupé avec d'autres envois
2026-02-13;XAV6000016;AdexGroup;;CT004297;contrat_maintenance;;;;magenta;magenta;;;10;2026-02-23;3;Peut être regroupé avec d'autres envois
2026-02-13;XAV6000016;AdexGroup;;CT004217;contrat_maintenance;;;;magenta;magenta;;;10;2026-02-23;3;Peut être regroupé avec d'autres envois
